Výsledky

Výpočtový krok 2

-----------------------------------------------------------------------------
Job: ATENA, Openning output file: 14.2.2013 15:39:14
-----------------------------------------------------------------------------
Output data for request: REFERENCE_NODAL_COORDINATES
Description: Reference nodal coordinates
  Step: 2  Iteration: 2 at Time: 2
-----------------------------------------------------------------------------------------------
 Node       X(1)       X(2)
Units          m          m
 3059 -0.3375000  0.0450000
 3060 -0.3375000  0.0113000
 3061 -0.3250000  0.0113000
 3062 -0.3375000  0.00e+000
 3063 -0.3250000  0.00e+000
 3064 -0.3125000  0.0113000
 3065 -0.3125000  0.0225000
 3066 -0.3125000  0.00e+000
 3067 -0.3000000  0.00e+000
 3068 -0.3000000  0.0113000
 3069 -0.3000000  0.0225000
 3070 -0.3125000  0.0338000
 3071 -0.3000000  0.0338000
 3072 -0.3000000  0.0450000
 3073 -0.3125000  0.0450000
 3074 -0.2875000  0.0338000
 3075 -0.2875000  0.0225000
 3076 -0.2750000  0.0225000
 3077 -0.2750000  0.0338000
 3078 -0.2750000  0.0450000
 3079 -0.2875000  0.0450000
 3080 -0.2875000  0.0113000
 3081 -0.2750000  0.0113000
 3082 -0.2875000  0.00e+000
 3083 -0.2750000  0.00e+000
 3084 -0.2625000  0.0113000
 3085 -0.2625000  0.0225000
 3086 -0.2625000  0.00e+000
 3087 -0.2500000  0.00e+000
 3088 -0.2500000  0.0113000
 3089 -0.2500000  0.0225000
 3090 -0.2625000  0.0338000
 3091 -0.2500000  0.0338000
 3092 -0.2500000  0.0450000
 3093 -0.2625000  0.0450000
 3094 -0.2375000  0.0338000
 3095 -0.2375000  0.0225000
 3096 -0.2250000  0.0225000
 3097 -0.2250000  0.0338000
 3098 -0.2250000  0.0450000
 3099 -0.2375000  0.0450000
 3100 -0.2375000  0.0113000
 3101 -0.2250000  0.0113000
 3102 -0.2375000  0.00e+000
 3103 -0.2250000  0.00e+000
 3104 -0.2125000  0.0113000
 3105 -0.2125000  0.0225000
 3106 -0.2125000  0.00e+000
 3107 -0.2000000  0.00e+000
 3108 -0.2000000  0.0113000
 3109 -0.2000000  0.0225000
 3110 -0.2125000  0.0338000
 3111 -0.2000000  0.0338000
 3112 -0.2000000  0.0450000
 3113 -0.2125000  0.0450000
 3114 -0.1875000  0.0338000
 3115 -0.1875000  0.0225000
 3116 -0.1750000  0.0225000
 3117 -0.1750000  0.0338000
 3118 -0.1750000  0.0450000
 3119 -0.1875000  0.0450000
 3120 -0.1875000  0.0113000
 3121 -0.1750000  0.0113000
 3122 -0.1875000  0.00e+000
 3123 -0.1750000  0.00e+000
 3124 -0.1625000  0.0113000
 3125 -0.1625000  0.0225000
 3126 -0.1625000  0.00e+000
 3127 -0.1500000  0.00e+000
 3128 -0.1500000  0.0113000
 3129 -0.1500000  0.0225000
 3130 -0.1625000  0.0338000
 3131 -0.1500000  0.0338000
 3132 -0.1500000  0.0450000
 3133 -0.1625000  0.0450000
 3134 -0.1375000  0.0338000
 3135 -0.1375000  0.0225000
 3136 -0.1250000  0.0225000
 3137 -0.1250000  0.0338000
 3138 -0.1250000  0.0450000
 3139 -0.1375000  0.0450000
 3140 -0.1375000  0.0113000
 3141 -0.1250000  0.0113000
 3142 -0.1375000  0.00e+000
 3143 -0.1250000  0.00e+000
 3144 -0.1125000  0.0113000
 3145 -0.1125000  0.0225000
 3146 -0.1125000  0.00e+000
 3147 -0.1000000  0.00e+000
 3148 -0.1000000  0.0113000
 3149 -0.1000000  0.0225000
 3150 -0.1125000  0.0338000
 3151 -0.1000000  0.0338000
 3152 -0.1000000  0.0450000
 3153 -0.1125000  0.0450000
 3154 -0.0875000  0.0338000
 3155 -0.0875000  0.0225000
 3156 -0.0750000  0.0225000
 3157 -0.0750000  0.0338000
 3158 -0.0750000  0.0450000
 3159 -0.0875000  0.0450000
 3160 -0.0875000  0.0113000
 3161 -0.0750000  0.0113000
 3162 -0.0875000  0.00e+000
 3163 -0.0750000  0.00e+000
 3164 -0.0625000  0.0113000
 3165 -0.0625000  0.0225000
 3166 -0.0625000  0.00e+000
 3167 -0.0500000  0.00e+000
 3168 -0.0500000  0.0113000
 3169 -0.0500000  0.0225000
 3170 -0.0625000  0.0338000
 3171 -0.0500000  0.0338000
 3172 -0.0500000  0.0450000
 3173 -0.0625000  0.0450000
 3174 -0.0375000  0.0338000
 3175 -0.0375000  0.0225000
 3176 -0.0250000  0.0225000
 3177 -0.0250000  0.0338000
 3178 -0.0250000  0.0450000
 3179 -0.0375000  0.0450000
 3180 -0.0375000  0.0113000
 3181 -0.0250000  0.0113000
 3182 -0.0375000  0.00e+000
 3183 -0.0250000  0.00e+000
 3184 -0.0125000  0.0113000
 3185 -0.0125000  0.0225000
 3186 -0.0125000  0.00e+000
 3187  0.00e+000  0.00e+000
 3188  0.00e+000  0.0113000
 3189  0.00e+000  0.0225000
 3190 -0.0125000  0.0338000
 3191  0.00e+000  0.0338000
 3192  0.00e+000  0.0450000
 3193 -0.0125000  0.0450000
 3194  0.0125000  0.0338000
 3195  0.0125000  0.0225000
 3196  0.0250000  0.0225000
 3197  0.0250000  0.0338000
 3198  0.0250000  0.0450000
 3199  0.0125000  0.0450000
 3200  0.0125000  0.0113000
 3201  0.0250000  0.0113000
 3202  0.0125000  0.00e+000
 3203  0.0250000  0.00e+000
 3204  0.0375000  0.0113000
 3205  0.0375000  0.0225000
 3206  0.0375000  0.00e+000
 3207  0.0500000  0.00e+000
 3208  0.0500000  0.0113000
 3209  0.0500000  0.0225000
 3210  0.0375000  0.0338000
 3211  0.0500000  0.0338000
 3212  0.0500000  0.0450000
 3213  0.0375000  0.0450000
 3214  0.0625000  0.0338000
 3215  0.0625000  0.0225000
 3216  0.0750000  0.0225000
 3217  0.0750000  0.0338000
 3218  0.0750000  0.0450000
 3219  0.0625000  0.0450000
 3220  0.0625000  0.0113000
 3221  0.0750000  0.0113000
 3222  0.0625000  0.00e+000
 3223  0.0750000  0.00e+000
 3224  0.0875000  0.0113000
 3225  0.0875000  0.0225000
 3226  0.0875000  0.00e+000
 3227  0.1000000  0.00e+000
 3228  0.1000000  0.0113000
 3229  0.1000000  0.0225000
 3230  0.0875000  0.0338000
 3231  0.1000000  0.0338000
 3232  0.1000000  0.0450000
 3233  0.0875000  0.0450000
 3234  0.1125000  0.0338000
 3235  0.1125000  0.0225000
 3236  0.1250000  0.0225000
 3237  0.1250000  0.0338000
 3238  0.1250000  0.0450000
 3239  0.1125000  0.0450000
 3240  0.1125000  0.0113000
 3241  0.1250000  0.0113000
 3242  0.1125000  0.00e+000
 3243  0.1250000  0.00e+000
 3244  0.1375000  0.0113000
 3245  0.1375000  0.0225000
 3246  0.1375000  0.00e+000
 3247  0.1500000  0.00e+000
 3248  0.1500000  0.0113000
 3249  0.1500000  0.0225000
 3250  0.1375000  0.0338000
 3251  0.1500000  0.0338000
 3252  0.1500000  0.0450000
 3253  0.1375000  0.0450000
 3254  0.1625000  0.0338000
 3255  0.1625000  0.0225000
 3256  0.1750000  0.0225000
 3257  0.1750000  0.0338000
 3258  0.1750000  0.0450000
 3259  0.1625000  0.0450000
 3260  0.1625000  0.0113000
 3261  0.1750000  0.0113000
 3262  0.1625000  0.00e+000
 3263  0.1750000  0.00e+000
 3264  0.1875000  0.0113000
 3265  0.1875000  0.0225000
 3266  0.1875000  0.00e+000
 3267  0.2000000  0.00e+000
 3268  0.2000000  0.0113000
 3269  0.2000000  0.0225000
 3270  0.1875000  0.0338000
 3271  0.2000000  0.0338000
 3272  0.2000000  0.0450000
 3273  0.1875000  0.0450000
 3274  0.2125000  0.0338000
 3275  0.2125000  0.0225000
 3276  0.2250000  0.0225000
 3277  0.2250000  0.0338000
 3278  0.2250000  0.0450000
 3279  0.2125000  0.0450000
 3280  0.2125000  0.0113000
 3281  0.2250000  0.0113000
 3282  0.2125000  0.00e+000
 3283  0.2250000  0.00e+000
 3284  0.2375000  0.0113000
 3285  0.2375000  0.0225000
 3286  0.2375000  0.00e+000
 3287  0.2500000  0.00e+000
 3288  0.2500000  0.0113000
 3289  0.2500000  0.0225000
 3290  0.2375000  0.0338000
 3291  0.2500000  0.0338000
 3292  0.2500000  0.0450000
 3293  0.2375000  0.0450000
 3294  0.2625000  0.0338000
 3295  0.2625000  0.0225000
 3296  0.2750000  0.0225000
 3297  0.2750000  0.0338000
 3298  0.2750000  0.0450000
 3299  0.2625000  0.0450000
 3300  0.2625000  0.0113000
 3301  0.2750000  0.0113000
 3302  0.2625000  0.00e+000
 3303  0.2750000  0.00e+000
 3304  0.2875000  0.0113000
 3305  0.2875000  0.0225000
 3306  0.2875000  0.00e+000
 3307  0.3000000  0.00e+000
 3308  0.3000000  0.0113000
 3309  0.3000000  0.0225000
 3310  0.2875000  0.0338000
 3311  0.3000000  0.0338000
 3312  0.3000000  0.0450000
 3313  0.2875000  0.0450000
 3314  0.3125000  0.0338000
 3315  0.3125000  0.0225000
 3316  0.3250000  0.0225000
 3317  0.3250000  0.0338000
 3318  0.3250000  0.0450000
 3319  0.3125000  0.0450000
 3320  0.3125000  0.0113000
 3321  0.3250000  0.0113000
 3322  0.3125000  0.00e+000
 3323  0.3250000  0.00e+000
 3324  0.3375000  0.0113000
 3325  0.3375000  0.0225000
 3326  0.3375000  0.00e+000
 3327  0.3500000  0.00e+000
 3328  0.3500000  0.0113000
 3329  0.3500000  0.0225000
 3330  0.3375000  0.0338000
 3331  0.3500000  0.0338000
 3332  0.3500000  0.0450000
 3333  0.3375000  0.0450000
 3334  0.3625000  0.0338000
 3335  0.3625000  0.0225000
 3336  0.3750000  0.0225000
 3337  0.3750000  0.0338000
 3338  0.3750000  0.0450000
 3339  0.3625000  0.0450000
 3340  0.3625000  0.0113000
 3341  0.3750000  0.0113000
 3342  0.3625000  0.00e+000
 3343  0.3750000  0.00e+000
 3344  0.3875000  0.0113000
 3345  0.3875000  0.0225000
 3346  0.3875000  0.00e+000
 3347  0.4000000  0.00e+000
 3348  0.4000000  0.0113000
 3349  0.4000000  0.0225000
 3350  0.3875000  0.0338000
 3351  0.4000000  0.0338000
 3352  0.4000000  0.0450000
 3353  0.3875000  0.0450000
 3354  0.4125000  0.0338000
 3355  0.4125000  0.0225000
 3356  0.4250000  0.0225000
 3357  0.4250000  0.0338000
 3358  0.4250000  0.0450000
 3359  0.4125000  0.0450000
 3360  0.4125000  0.0113000
 3361  0.4250000  0.0113000
 3362  0.4125000  0.00e+000
 3363  0.4250000  0.00e+000
 3364  0.4375000  0.0113000
 3365  0.4375000  0.0225000
 3366  0.4375000  0.00e+000
 3367  0.4500000  0.00e+000
 3368  0.4500000  0.0113000
 3369  0.4500000  0.0225000
 3370  0.4375000  0.0338000
 3371  0.4500000  0.0338000
 3372  0.4500000  0.0450000
 3373  0.4375000  0.0450000
 3374  0.4625000  0.0338000
 3375  0.4625000  0.0225000
 3376  0.4750000  0.0225000
 3377  0.4750000  0.0338000
 3378  0.4750000  0.0450000
 3379  0.4625000  0.0450000
 3380  0.4625000  0.0113000
 3381  0.4750000  0.0113000
 3382  0.4625000  0.00e+000
 3383  0.4750000  0.00e+000
 3384  0.4875000  0.0113000
 3385  0.4875000  0.0225000
 3386  0.4875000  0.00e+000
 3387  0.5000000  0.00e+000
 3388  0.5000000  0.0113000
 3389  0.5000000  0.0225000
 3390  0.4875000  0.0338000
 3391  0.5000000  0.0338000
 3392  0.5000000  0.0450000
 3393  0.4875000  0.0450000
 3394  0.5125000  0.0338000
 3395  0.5125000  0.0225000
 3396  0.5250000  0.0225000
 3397  0.5250000  0.0338000
 3398  0.5250000  0.0450000
 3399  0.5125000  0.0450000
 3400  0.5125000  0.0113000
 3401  0.5250000  0.0113000
 3402  0.5125000  0.00e+000
 3403  0.5250000  0.00e+000
 3404  0.5375000  0.0113000
 3405  0.5375000  0.0225000
 3406  0.5375000  0.00e+000
 3407  0.5500000  0.00e+000
 3408  0.5500000  0.0113000
 3409  0.5500000  0.0225000
 3410  0.5375000  0.0338000
 3411  0.5500000  0.0338000
 3412  0.5500000  0.0450000
 3413  0.5375000  0.0450000
 3414  0.5625000  0.0338000
 3415  0.5625000  0.0225000
 3416  0.5750000  0.0225000
 3417  0.5750000  0.0338000
 3418  0.5750000  0.0450000
 3419  0.5625000  0.0450000
 3420  0.5625000  0.0113000
 3421  0.5750000  0.0113000
 3422  0.5625000  0.00e+000
 3423  0.5750000  0.00e+000
 3424  0.5875000  0.0113000
 3425  0.5875000  0.0225000
 3426  0.5875000  0.00e+000
 3427  0.6000000  0.00e+000
 3428  0.6000000  0.0113000
 3429  0.6000000  0.0225000
 3430  0.5875000  0.0338000
 3431  0.6000000  0.0338000
 3432  0.6000000  0.0450000
 3433  0.5875000  0.0450000
 3434  0.6125000  0.0338000
 3435  0.6125000  0.0225000
 3436  0.6250000  0.0226000
 3437  0.6250000  0.0338000
 3438  0.6250000  0.0451000
 3439  0.6125000  0.0451000
 3440  0.6125000  0.0113000
 3441  0.6250000  0.0113000
 3442  0.6125000  0.00e+000
 3443  0.6250000  0.00e+000
 3444  0.6375000  0.0113000
 3445  0.6375000  0.0226000
 3446  0.6375000  0.00e+000
 3447  0.6500000  0.00e+000
 3448  0.6500000  0.0113000
 3449  0.6500000  0.0226000
 3450  0.6375000  0.0339000
 3451  0.6500000  0.0339000
 3452  0.6499000  0.0452000
 3453  0.6375000  0.0451000
 3454  0.6624000  0.0340000
 3455  0.6625000  0.0226000
 3456  0.6750000  0.0227000
 3457  0.6749000  0.0340000
 3458  0.6749000  0.0454000
 3459  0.6624000  0.0453000
 3460  0.6625000  0.0113000
 3461  0.6750000  0.0113000
 3462  0.6625000  0.00e+000
 3463  0.6750000  0.00e+000
 3464  0.6875000  0.0114000
 3465  0.6875000  0.0228000
 3466  0.6875000  0.00e+000
 3467  0.7000000  0.00e+000
 3468  0.7000000  0.0114000
 3469  0.7000000  0.0228000
 3470  0.6874000  0.0341000
 3471  0.6999000  0.0342000
 3472  0.6999000  0.0456000
 3473  0.6874000  0.0455000
 3474  0.7124000  0.0343000
 3475  0.7125000  0.0229000
 3476  0.7250000  0.0229000
 3477  0.7249000  0.0344000
 3478  0.7249000  0.0458000
 3479  0.7124000  0.0457000
 3480  0.7125000  0.0114000
 3481  0.7250000  0.0114000
 3482  0.7125000  0.00e+000
 3483  0.7250000  0.00e+000
 3484  0.7375000  0.0115000
 3485  0.7375000  0.00e+000
 3486  0.7500000  0.00e+000
 3487  0.7500000  0.0115000
 3488  0.7500000  0.0229000
 3489  0.7375000  0.0229000
 3490  0.7375000  0.0344000
 3491  0.7500000  0.0344000
 3492  0.7500000  0.0459000
 3493  0.7374000  0.0459000
 3494  0.7625000  0.0344000
 3495  0.7626000  0.0459000
 3496  0.7625000  0.0229000
 3497  0.7750000  0.0229000
 3498  0.7751000  0.0344000
 3499  0.7751000  0.0458000
 3500  0.7625000  0.0115000
 3501  0.7625000  0.00e+000
 3502  0.7750000  0.00e+000
 3503  0.7750000  0.0114000
 3504  0.7876000  0.0343000
 3505  0.7876000  0.0457000
 3506  0.7875000  0.0229000
 3507  0.8000000  0.0228000
 3508  0.8001000  0.0342000
 3509  0.8001000  0.0456000
 3510  0.7875000  0.0114000
 3511  0.7875000  0.00e+000
 3512  0.8000000  0.00e+000
 3513  0.8000000  0.0114000
 3514  0.8126000  0.0341000
 3515  0.8126000  0.0227000
 3516  0.8250000  0.0227000
 3517  0.8251000  0.0340000
 3518  0.8251000  0.0454000
 3519  0.8126000  0.0455000
 3520  0.8125000  0.0114000
 3521  0.8250000  0.0113000
 3522  0.8125000  0.00e+000
 3523  0.8250000  0.00e+000
 3524  0.8375000  0.0113000
 3525  0.8375000  0.0226000
 3526  0.8375000  0.00e+000
 3527  0.8500000  0.00e+000
 3528  0.8500000  0.0113000
 3529  0.8500000  0.0226000
 3530  0.8376000  0.0340000
 3531  0.8500000  0.0339000
 3532  0.8501000  0.0452000
 3533  0.8376000  0.0453000
 3534  0.8625000  0.0339000
 3535  0.8625000  0.0226000
 3536  0.8750000  0.0226000
 3537  0.8750000  0.0338000
 3538  0.8750000  0.0451000
 3539  0.8626000  0.0451000
 3540  0.8625000  0.0113000
 3541  0.8750000  0.0113000
 3542  0.8625000  0.00e+000
 3543  0.8750000  0.00e+000
 3544  0.8875000  0.0113000
 3545  0.8875000  0.0225000
 3546  0.8875000  0.00e+000
 3547  0.9000000  0.00e+000
 3548  0.9000000  0.0113000
 3549  0.9000000  0.0225000
 3550  0.8875000  0.0338000
 3551  0.9000000  0.0338000
 3552  0.9000000  0.0450000
 3553  0.8875000  0.0451000
 3554  0.9125000  0.0338000
 3555  0.9125000  0.0225000
 3556  0.9250000  0.0225000
 3557  0.9250000  0.0338000
 3558  0.9250000  0.0450000
 3559  0.9125000  0.0450000
 3560  0.9125000  0.0113000
 3561  0.9250000  0.0113000
 3562  0.9125000  0.00e+000
 3563  0.9250000  0.00e+000
 3564  0.9375000  0.0113000
 3565  0.9375000  0.0225000
 3566  0.9375000  0.00e+000
 3567  0.9500000  0.00e+000
 3568  0.9500000  0.0113000
 3569  0.9500000  0.0225000
 3570  0.9375000  0.0338000
 3571  0.9500000  0.0338000
 3572  0.9500000  0.0450000
 3573  0.9375000  0.0450000
 3574  0.9625000  0.0338000
 3575  0.9625000  0.0225000
 3576  0.9750000  0.0225000
 3577  0.9750000  0.0338000
 3578  0.9750000  0.0450000
 3579  0.9625000  0.0450000
 3580  0.9625000  0.0113000
 3581  0.9750000  0.0113000
 3582  0.9625000  0.00e+000
 3583  0.9750000  0.00e+000
 3584  0.9875000  0.0113000
 3585  0.9875000  0.0225000
 3586  0.9875000  0.00e+000
 3587  1.0000000  0.00e+000
 3588  1.0000000  0.0113000
 3589  1.0000000  0.0225000
 3590  0.9875000  0.0338000
 3591  1.0000000  0.0338000
 3592  1.0000000  0.0450000
 3593  0.9875000  0.0450000
 3594  1.0125000  0.0338000
 3595  1.0125000  0.0225000
 3596  1.0250000  0.0225000
 3597  1.0250000  0.0338000
 3598  1.0250000  0.0450000
 3599  1.0125000  0.0450000
 3600  1.0125000  0.0113000
 3601  1.0250000  0.0113000
 3602  1.0125000  0.00e+000
 3603  1.0250000  0.00e+000
 3604  1.0375000  0.0113000
 3605  1.0375000  0.0225000
 3606  1.0375000  0.00e+000
 3607  1.0500000  0.00e+000
 3608  1.0500000  0.0113000
 3609  1.0500000  0.0225000
 3610  1.0375000  0.0338000
 3611  1.0500000  0.0338000
 3612  1.0500000  0.0450000
 3613  1.0375000  0.0450000
 3614  1.0625000  0.0338000
 3615  1.0625000  0.0225000
 3616  1.0750000  0.0225000
 3617  1.0750000  0.0338000
 3618  1.0750000  0.0450000
 3619  1.0625000  0.0450000
 3620  1.0625000  0.0113000
 3621  1.0750000  0.0113000
 3622  1.0625000  0.00e+000
 3623  1.0750000  0.00e+000
 3624  1.0875000  0.0113000
 3625  1.0875000  0.0225000
 3626  1.0875000  0.00e+000
 3627  1.1000000  0.00e+000
 3628  1.1000000  0.0113000
 3629  1.1000000  0.0225000
 3630  1.0875000  0.0338000
 3631  1.1000000  0.0338000
 3632  1.1000000  0.0450000
 3633  1.0875000  0.0450000
 3634  1.1125000  0.0338000
 3635  1.1125000  0.0225000
 3636  1.1250000  0.0225000
 3637  1.1250000  0.0338000
 3638  1.1250000  0.0450000
 3639  1.1125000  0.0450000
 3640  1.1125000  0.0113000
 3641  1.1250000  0.0113000
 3642  1.1125000  0.00e+000
 3643  1.1250000  0.00e+000
 3644  1.1375000  0.0113000
 3645  1.1375000  0.0225000
 3646  1.1375000  0.00e+000
 3647  1.1500000  0.00e+000
 3648  1.1500000  0.0113000
 3649  1.1500000  0.0225000
 3650  1.1375000  0.0338000
 3651  1.1500000  0.0338000
 3652  1.1500000  0.0450000
 3653  1.1375000  0.0450000
 3654  1.1625000  0.0338000
 3655  1.1625000  0.0225000
 3656  1.1750000  0.0225000
 3657  1.1750000  0.0338000
 3658  1.1750000  0.0450000
 3659  1.1625000  0.0450000
 3660  1.1625000  0.0113000
 3661  1.1750000  0.0113000
 3662  1.1625000  0.00e+000
 3663  1.1750000  0.00e+000
 3664  1.1875000  0.0113000
 3665  1.1875000  0.0225000
 3666  1.1875000  0.00e+000
 3667  1.2000000  0.00e+000
 3668  1.2000000  0.0113000
 3669  1.2000000  0.0225000
 3670  1.1875000  0.0338000
 3671  1.2000000  0.0338000
 3672  1.2000000  0.0450000
 3673  1.1875000  0.0450000
 3674  1.2125000  0.0338000
 3675  1.2125000  0.0225000
 3676  1.2250000  0.0225000
 3677  1.2250000  0.0338000
 3678  1.2250000  0.0450000
 3679  1.2125000  0.0450000
 3680  1.2125000  0.0113000
 3681  1.2250000  0.0113000
 3682  1.2125000  0.00e+000
 3683  1.2250000  0.00e+000
 3684  1.2375000  0.0113000
 3685  1.2375000  0.0225000
 3686  1.2375000  0.00e+000
 3687  1.2500000  0.00e+000
 3688  1.2500000  0.0113000
 3689  1.2500000  0.0225000
 3690  1.2375000  0.0338000
 3691  1.2500000  0.0338000
 3692  1.2500000  0.0450000
 3693  1.2375000  0.0450000
 3694  1.2625000  0.0338000
 3695  1.2625000  0.0225000
 3696  1.2750000  0.0225000
 3697  1.2750000  0.0338000
 3698  1.2750000  0.0450000
 3699  1.2625000  0.0450000
 3700  1.2625000  0.0113000
 3701  1.2750000  0.0113000
 3702  1.2625000  0.00e+000
 3703  1.2750000  0.00e+000
 3704  1.2875000  0.0113000
 3705  1.2875000  0.0225000
 3706  1.2875000  0.00e+000
 3707  1.3000000  0.00e+000
 3708  1.3000000  0.0113000
 3709  1.3000000  0.0225000
 3710  1.2875000  0.0338000
 3711  1.3000000  0.0338000
 3712  1.3000000  0.0450000
 3713  1.2875000  0.0450000
 3714  1.3125000  0.0338000
 3715  1.3125000  0.0225000
 3716  1.3250000  0.0225000
 3717  1.3250000  0.0338000
 3718  1.3250000  0.0450000
 3719  1.3125000  0.0450000
 3720  1.3125000  0.0113000
 3721  1.3250000  0.0113000
 3722  1.3125000  0.00e+000
 3723  1.3250000  0.00e+000
 3724  1.3375000  0.0113000
 3725  1.3375000  0.0225000
 3726  1.3375000  0.00e+000
 3727  1.3500000  0.00e+000
 3728  1.3500000  0.0113000
 3729  1.3500000  0.0225000
 3730  1.3375000  0.0338000
 3731  1.3500000  0.0338000
 3732  1.3500000  0.0450000
 3733  1.3375000  0.0450000
 3734  1.3625000  0.0338000
 3735  1.3625000  0.0225000
 3736  1.3750000  0.0225000
 3737  1.3750000  0.0338000
 3738  1.3750000  0.0450000
 3739  1.3625000  0.0450000
 3740  1.3625000  0.0113000
 3741  1.3750000  0.0113000
 3742  1.3625000  0.00e+000
 3743  1.3750000  0.00e+000
 3744  1.3875000  0.0113000
 3745  1.3875000  0.0225000
 3746  1.3875000  0.00e+000
 3747  1.4000000  0.00e+000
 3748  1.4000000  0.0113000
 3749  1.4000000  0.0225000
 3750  1.3875000  0.0338000
 3751  1.4000000  0.0338000
 3752  1.4000000  0.0450000
 3753  1.3875000  0.0450000
 3754  1.4125000  0.0338000
 3755  1.4125000  0.0225000
 3756  1.4250000  0.0225000
 3757  1.4250000  0.0338000
 3758  1.4250000  0.0450000
 3759  1.4125000  0.0450000
 3760  1.4125000  0.0113000
 3761  1.4250000  0.0113000
 3762  1.4125000  0.00e+000
 3763  1.4250000  0.00e+000
 3764  1.4375000  0.0113000
 3765  1.4375000  0.0225000
 3766  1.4375000  0.00e+000
 3767  1.4500000  0.00e+000
 3768  1.4500000  0.0113000
 3769  1.4500000  0.0225000
 3770  1.4375000  0.0338000
 3771  1.4500000  0.0338000
 3772  1.4500000  0.0450000
 3773  1.4375000  0.0450000
 3774  1.4625000  0.0338000
 3775  1.4625000  0.0225000
 3776  1.4750000  0.0225000
 3777  1.4750000  0.0338000
 3778  1.4750000  0.0450000
 3779  1.4625000  0.0450000
 3780  1.4625000  0.0113000
 3781  1.4750000  0.0113000
 3782  1.4625000  0.00e+000
 3783  1.4750000  0.00e+000
 3784  1.4875000  0.0113000
 3785  1.4875000  0.0225000
 3786  1.4875000  0.00e+000
 3787  1.5000000  0.00e+000
 3788  1.5000000  0.0113000
 3789  1.5000000  0.0225000
 3790  1.4875000  0.0338000
 3791  1.5000000  0.0338000
 3792  1.5000000  0.0450000
 3793  1.4875000  0.0450000
 3794  1.5125000  0.0338000
 3795  1.5125000  0.0225000
 3796  1.5250000  0.0225000
 3797  1.5250000  0.0338000
 3798  1.5250000  0.0450000
 3799  1.5125000  0.0450000
 3800  1.5125000  0.0113000
 3801  1.5250000  0.0113000
 3802  1.5125000  0.00e+000
 3803  1.5250000  0.00e+000
 3804  1.5375000  0.0113000
 3805  1.5375000  0.0225000
 3806  1.5375000  0.00e+000
 3807  1.5500000  0.00e+000
 3808  1.5500000  0.0113000
 3809  1.5500000  0.0225000
 3810  1.5375000  0.0338000
 3811  1.5500000  0.0338000
 3812  1.5500000  0.0450000
 3813  1.5375000  0.0450000
 3814  1.5625000  0.0338000
 3815  1.5625000  0.0225000
 3816  1.5750000  0.0225000
 3817  1.5750000  0.0338000
 3818  1.5750000  0.0450000
 3819  1.5625000  0.0450000
 3820  1.5625000  0.0113000
 3821  1.5750000  0.0113000
 3822  1.5625000  0.00e+000
 3823  1.5750000  0.00e+000
 3824  1.5875000  0.0113000
 3825  1.5875000  0.0225000
 3826  1.5875000  0.00e+000
 3827  1.6000000  0.00e+000
 3828  1.6000000  0.0113000
 3829  1.6000000  0.0225000
 3830  1.5875000  0.0338000
 3831  1.6000000  0.0338000
 3832  1.6000000  0.0450000
 3833  1.5875000  0.0450000
 3834  1.6125000  0.0338000
 3835  1.6125000  0.0225000
 3836  1.6250000  0.0225000
 3837  1.6250000  0.0338000
 3838  1.6250000  0.0450000
 3839  1.6125000  0.0450000
 3840  1.6125000  0.0113000
 3841  1.6250000  0.0113000
 3842  1.6125000  0.00e+000
 3843  1.6250000  0.00e+000
 3844  1.6375000  0.0113000
 3845  1.6375000  0.0225000
 3846  1.6375000  0.00e+000
 3847  1.6500000  0.00e+000
 3848  1.6500000  0.0113000
 3849  1.6500000  0.0225000
 3850  1.6375000  0.0338000
 3851  1.6500000  0.0338000
 3852  1.6500000  0.0450000
 3853  1.6375000  0.0450000
 3854  1.6625000  0.0338000
 3855  1.6625000  0.0225000
 3856  1.6750000  0.0225000
 3857  1.6750000  0.0338000
 3858  1.6750000  0.0450000
 3859  1.6625000  0.0450000
 3860  1.6625000  0.0113000
 3861  1.6750000  0.0113000
 3862  1.6625000  0.00e+000
 3863  1.6750000  0.00e+000
